,Number,Title,URL,Coordinates
1635,30061,"Mineral County, Montana","https://en.wikipedia.org/wiki/Mineral_County,_Montana",47.15; -114.98
1636,30063,"Missoula County, Montana","https://en.wikipedia.org/wiki/Missoula_County,_Montana",47.04; -113.93
1637,30065,"Musselshell County, Montana","https://en.wikipedia.org/wiki/Musselshell_County,_Montana",46.49; -108.40
1638,30067,"Park County, Montana","https://en.wikipedia.org/wiki/Park_County,_Montana",45.50; -110.52
1639,30069,"Petroleum County, Montana","https://en.wikipedia.org/wiki/Petroleum_County,_Montana",47.11; -108.26
1640,30071,"Phillips County, Montana","https://en.wikipedia.org/wiki/Phillips_County,_Montana",48.26; -107.92
1641,30073,"Pondera County, Montana","https://en.wikipedia.org/wiki/Pondera_County,_Montana",48.24; -112.22
1642,30075,"Powder River County, Montana","https://en.wikipedia.org/wiki/Powder_River_County,_Montana",45.38; -105.64
1643,30077,"Powell County, Montana","https://en.wikipedia.org/wiki/Powell_County,_Montana",46.85; -112.94
1644,30079,"Prairie County, Montana","https://en.wikipedia.org/wiki/Prairie_County,_Montana",46.85; -105.37
1645,30081,"Ravalli County, Montana","https://en.wikipedia.org/wiki/Ravalli_County,_Montana",46.08; -114.12
1646,30083,"Richland County, Montana","https://en.wikipedia.org/wiki/Richland_County,_Montana",47.79; -104.56
1647,30085,"Roosevelt County, Montana","https://en.wikipedia.org/wiki/Roosevelt_County,_Montana",48.30; -105.03
1648,30087,"Rosebud County, Montana","https://en.wikipedia.org/wiki/Rosebud_County,_Montana",46.23; -106.72
1649,30089,"Sanders County, Montana","https://en.wikipedia.org/wiki/Sanders_County,_Montana",47.66; -115.13
1650,30091,"Sheridan County, Montana","https://en.wikipedia.org/wiki/Sheridan_County,_Montana",48.73; -104.50
1651,30093,"Silver Bow County, Montana","https://en.wikipedia.org/wiki/Silver_Bow_County,_Montana",45.90; -112.66
1652,30095,"Stillwater County, Montana","https://en.wikipedia.org/wiki/Stillwater_County,_Montana",45.67; -109.39
1653,30097,"Sweet Grass County, Montana","https://en.wikipedia.org/wiki/Sweet_Grass_County,_Montana",45.81; -109.94
1654,30099,"Teton County, Montana","https://en.wikipedia.org/wiki/Teton_County,_Montana",47.85; -112.23
1655,30101,"Toole County, Montana","https://en.wikipedia.org/wiki/Toole_County,_Montana",48.65; -111.69
1656,30103,"Treasure County, Montana","https://en.wikipedia.org/wiki/Treasure_County,_Montana",46.20; -107.27
1657,30105,"Valley County, Montana","https://en.wikipedia.org/wiki/Valley_County,_Montana",48.36; -106.66
1658,30107,"Wheatland County, Montana","https://en.wikipedia.org/wiki/Wheatland_County,_Montana",46.47; -109.84
1659,30109,"Wibaux County, Montana","https://en.wikipedia.org/wiki/Wibaux_County,_Montana",46.96; -104.25
1660,30111,"Yellowstone County, Montana","https://en.wikipedia.org/wiki/Yellowstone_County,_Montana",45.94; -108.27
1661,31001,"Adams County, Nebraska","https://en.wikipedia.org/wiki/Adams_County,_Nebraska",40.52; -98.50
1662,31003,"Antelope County, Nebraska","https://en.wikipedia.org/wiki/Antelope_County,_Nebraska",42.18; -98.07
1663,31005,"Arthur County, Nebraska","https://en.wikipedia.org/wiki/Arthur_County,_Nebraska",41.57; -101.70
1664,31007,"Banner County, Nebraska","https://en.wikipedia.org/wiki/Banner_County,_Nebraska",41.54; -103.72
1665,31009,"Blaine County, Nebraska","https://en.wikipedia.org/wiki/Blaine_County,_Nebraska",41.93; -99.98
1666,31011,"Boone County, Nebraska","https://en.wikipedia.org/wiki/Boone_County,_Nebraska",41.70; -98.06
1667,31013,"Box Butte County, Nebraska","https://en.wikipedia.org/wiki/Box_Butte_County,_Nebraska",42.21; -103.08
1668,31015,"Boyd County, Nebraska","https://en.wikipedia.org/wiki/Boyd_County,_Nebraska",42.90; -98.77
1669,31017,"Brown County, Nebraska","https://en.wikipedia.org/wiki/Brown_County,_Nebraska",42.44; -99.93
1670,31019,"Buffalo County, Nebraska","https://en.wikipedia.org/wiki/Buffalo_County,_Nebraska",40.86; -99.07
1671,31021,"Burt County, Nebraska","https://en.wikipedia.org/wiki/Burt_County,_Nebraska",41.85; -96.32
1672,31023,"Butler County, Nebraska","https://en.wikipedia.org/wiki/Butler_County,_Nebraska",41.22; -97.13
1673,31025,"Cass County, Nebraska","https://en.wikipedia.org/wiki/Cass_County,_Nebraska",40.91; -96.14
1674,31027,"Cedar County, Nebraska","https://en.wikipedia.org/wiki/Cedar_County,_Nebraska",42.60; -97.25
1675,31029,"Chase County, Nebraska","https://en.wikipedia.org/wiki/Chase_County,_Nebraska",40.53; -101.69
1676,31031,"Cherry County, Nebraska","https://en.wikipedia.org/wiki/Cherry_County,_Nebraska",42.54; -101.12
1677,31033,"Cheyenne County, Nebraska","https://en.wikipedia.org/wiki/Cheyenne_County,_Nebraska",41.22; -102.99
1678,31035,"Clay County, Nebraska","https://en.wikipedia.org/wiki/Clay_County,_Nebraska",40.52; -98.05
1679,31037,"Colfax County, Nebraska","https://en.wikipedia.org/wiki/Colfax_County,_Nebraska",41.58; -97.09
1680,31039,"Cuming County, Nebraska","https://en.wikipedia.org/wiki/Cuming_County,_Nebraska",41.92; -96.79
1681,31041,"Custer County, Nebraska","https://en.wikipedia.org/wiki/Custer_County,_Nebraska",41.39; -99.73
1682,31043,"Dakota County, Nebraska","https://en.wikipedia.org/wiki/Dakota_County,_Nebraska",42.39; -96.56
1683,31045,"Dawes County, Nebraska","https://en.wikipedia.org/wiki/Dawes_County,_Nebraska",42.71; -103.14
1684,31047,"Dawson County, Nebraska","https://en.wikipedia.org/wiki/Dawson_County,_Nebraska",40.87; -99.81
1685,31049,"Deuel County, Nebraska","https://en.wikipedia.org/wiki/Deuel_County,_Nebraska",41.11; -102.33
1686,31051,"Dixon County, Nebraska","https://en.wikipedia.org/wiki/Dixon_County,_Nebraska",42.50; -96.87
1687,31053,"Dodge County, Nebraska","https://en.wikipedia.org/wiki/Dodge_County,_Nebraska",41.58; -96.65
1688,31055,"Douglas County, Nebraska","https://en.wikipedia.org/wiki/Douglas_County,_Nebraska",41.29535; -96.15448
1689,31057,"Dundy County, Nebraska","https://en.wikipedia.org/wiki/Dundy_County,_Nebraska",40.18; -101.69
1690,31059,"Fillmore County, Nebraska","https://en.wikipedia.org/wiki/Fillmore_County,_Nebraska",40.52; -97.60
1691,31061,"Franklin County, Nebraska","https://en.wikipedia.org/wiki/Franklin_County,_Nebraska",40.18; -98.95
1692,31063,"Frontier County, Nebraska","https://en.wikipedia.org/wiki/Frontier_County,_Nebraska",40.53; -100.39
1693,31065,"Furnas County, Nebraska","https://en.wikipedia.org/wiki/Furnas_County,_Nebraska",40.17; -99.91
1694,31067,"Gage County, Nebraska","https://en.wikipedia.org/wiki/Gage_County,_Nebraska",40.27; -96.69
1695,31069,"Garden County, Nebraska","https://en.wikipedia.org/wiki/Garden_County,_Nebraska",41.62; -102.34
1696,31071,"Garfield County, Nebraska","https://en.wikipedia.org/wiki/Garfield_County,_Nebraska",41.89; -98.98
1697,31073,"Gosper County, Nebraska","https://en.wikipedia.org/wiki/Gosper_County,_Nebraska",40.50; -99.82
1698,31075,"Grant County, Nebraska","https://en.wikipedia.org/wiki/Grant_County,_Nebraska",41.92; -101.74
1699,31077,"Greeley County, Nebraska","https://en.wikipedia.org/wiki/Greeley_County,_Nebraska",41.56; -98.52
1700,31079,"Hall County, Nebraska","https://en.wikipedia.org/wiki/Hall_County,_Nebraska",40.87; -98.50
1701,31081,"Hamilton County, Nebraska","https://en.wikipedia.org/wiki/Hamilton_County,_Nebraska",40.88; -98.02
1702,31083,"Harlan County, Nebraska","https://en.wikipedia.org/wiki/Harlan_County,_Nebraska",40.17; -99.40
1703,31085,"Hayes County, Nebraska","https://en.wikipedia.org/wiki/Hayes_County,_Nebraska",40.53; -101.06
1704,31087,"Hitchcock County, Nebraska","https://en.wikipedia.org/wiki/Hitchcock_County,_Nebraska",40.18; -101.04
1705,31089,"Holt County, Nebraska","https://en.wikipedia.org/wiki/Holt_County,_Nebraska",42.46; -98.78
1706,31091,"Hooker County, Nebraska","https://en.wikipedia.org/wiki/Hooker_County,_Nebraska",41.89; -101.14
1707,31093,"Howard County, Nebraska","https://en.wikipedia.org/wiki/Howard_County,_Nebraska",41.22; -98.52
1708,31095,"Jefferson County, Nebraska","https://en.wikipedia.org/wiki/Jefferson_County,_Nebraska",40.17; -97.15
1709,31097,"Johnson County, Nebraska","https://en.wikipedia.org/wiki/Johnson_County,_Nebraska",40.40; -96.27
1710,31099,"Kearney County, Nebraska","https://en.wikipedia.org/wiki/Kearney_County,_Nebraska",40.51; -98.95
1711,31101,"Keith County, Nebraska","https://en.wikipedia.org/wiki/Keith_County,_Nebraska",41.20; -101.66
1712,31103,"Keya Paha County, Nebraska","https://en.wikipedia.org/wiki/Keya_Paha_County,_Nebraska",42.88; -99.72
1713,31105,"Kimball County, Nebraska","https://en.wikipedia.org/wiki/Kimball_County,_Nebraska",41.20; -103.71
1714,31107,"Knox County, Nebraska","https://en.wikipedia.org/wiki/Knox_County,_Nebraska",42.63; -97.88
1715,31109,"Lancaster County, Nebraska","https://en.wikipedia.org/wiki/Lancaster_County,_Nebraska",40.78; -96.69
1716,31111,"Lincoln County, Nebraska","https://en.wikipedia.org/wiki/Lincoln_County,_Nebraska",41.05; -100.75
1717,31113,"Logan County, Nebraska","https://en.wikipedia.org/wiki/Logan_County,_Nebraska",41.56; -100.48
1718,31115,"Loup County, Nebraska","https://en.wikipedia.org/wiki/Loup_County,_Nebraska",41.93; -99.45
1719,31117,"McPherson County, Nebraska","https://en.wikipedia.org/wiki/McPherson_County,_Nebraska",41.57; -101.06
1720,31119,"Madison County, Nebraska","https://en.wikipedia.org/wiki/Madison_County,_Nebraska",41.92; -97.60
1721,31121,"Merrick County, Nebraska","https://en.wikipedia.org/wiki/Merrick_County,_Nebraska",41.17; -98.03
1722,31123,"Morrill County, Nebraska","https://en.wikipedia.org/wiki/Morrill_County,_Nebraska",41.69; -103.01
1723,31125,"Nance County, Nebraska","https://en.wikipedia.org/wiki/Nance_County,_Nebraska",41.39; -97.99
1724,31127,"Nemaha County, Nebraska","https://en.wikipedia.org/wiki/Nemaha_County,_Nebraska",40.39; -95.85
1725,31129,"Nuckolls County, Nebraska","https://en.wikipedia.org/wiki/Nuckolls_County,_Nebraska",40.18; -98.05
1726,31131,"Otoe County, Nebraska","https://en.wikipedia.org/wiki/Otoe_County,_Nebraska",40.65; -96.14
1727,31133,"Pawnee County, Nebraska","https://en.wikipedia.org/wiki/Pawnee_County,_Nebraska",40.13; -96.24
1728,31135,"Perkins County, Nebraska","https://en.wikipedia.org/wiki/Perkins_County,_Nebraska",40.84; -101.66
1729,31137,"Phelps County, Nebraska","https://en.wikipedia.org/wiki/Phelps_County,_Nebraska",40.51; -99.41
1730,31139,"Pierce County, Nebraska","https://en.wikipedia.org/wiki/Pierce_County,_Nebraska",42.27; -97.61
1731,31141,"Platte County, Nebraska","https://en.wikipedia.org/wiki/Platte_County,_Nebraska",41.57; -97.53
1732,31143,"Polk County, Nebraska","https://en.wikipedia.org/wiki/Polk_County,_Nebraska",41.19; -97.57
1733,31145,"Red Willow County, Nebraska","https://en.wikipedia.org/wiki/Red_Willow_County,_Nebraska",40.18; -100.48
1734,31147,"Richardson County, Nebraska","https://en.wikipedia.org/wiki/Richardson_County,_Nebraska",40.12; -95.72
1735,31149,"Rock County, Nebraska","https://en.wikipedia.org/wiki/Rock_County,_Nebraska",42.42; -99.45
1736,31151,"Saline County, Nebraska","https://en.wikipedia.org/wiki/Saline_County,_Nebraska",40.53; -97.14
1737,31153,"Sarpy County, Nebraska","https://en.wikipedia.org/wiki/Sarpy_County,_Nebraska",41.11; -96.11
1738,31155,"Saunders County, Nebraska","https://en.wikipedia.org/wiki/Saunders_County,_Nebraska",41.23; -96.63
1739,31157,"Scotts Bluff County, Nebraska","https://en.wikipedia.org/wiki/Scotts_Bluff_County,_Nebraska",41.85; -103.71
1740,31159,"Seward County, Nebraska","https://en.wikipedia.org/wiki/Seward_County,_Nebraska",40.87; -97.14
1741,31161,"Sheridan County, Nebraska","https://en.wikipedia.org/wiki/Sheridan_County,_Nebraska",42.50; -102.43
1742,31163,"Sherman County, Nebraska","https://en.wikipedia.org/wiki/Sherman_County,_Nebraska",41.22; -98.97
1743,31165,"Sioux County, Nebraska","https://en.wikipedia.org/wiki/Sioux_County,_Nebraska",42.48; -103.77
1744,31167,"Stanton County, Nebraska","https://en.wikipedia.org/wiki/Stanton_County,_Nebraska",41.92; -97.19
1745,31169,"Thayer County, Nebraska","https://en.wikipedia.org/wiki/Thayer_County,_Nebraska",40.18; -97.59
1746,31171,"Thomas County, Nebraska","https://en.wikipedia.org/wiki/Thomas_County,_Nebraska",41.92; -100.58
1747,31173,"Thurston County, Nebraska","https://en.wikipedia.org/wiki/Thurston_County,_Nebraska",42.16; -96.55
1748,31175,"Valley County, Nebraska","https://en.wikipedia.org/wiki/Valley_County,_Nebraska",41.57; -98.98
1749,31177,"Washington County, Nebraska","https://en.wikipedia.org/wiki/Washington_County,_Nebraska",41.53; -96.22
1750,31179,"Wayne County, Nebraska","https://en.wikipedia.org/wiki/Wayne_County,_Nebraska",42.21; -97.12
1751,31181,"Webster County, Nebraska","https://en.wikipedia.org/wiki/Webster_County,_Nebraska",40.18; -98.50
1752,31183,"Wheeler County, Nebraska","https://en.wikipedia.org/wiki/Wheeler_County,_Nebraska",41.92; -98.53
1753,31185,"York County, Nebraska","https://en.wikipedia.org/wiki/York_County,_Nebraska",40.87; -97.60
1754,32001,"Churchill County, Nevada","https://en.wikipedia.org/wiki/Churchill_County,_Nevada",39.60; -118.34
1755,32003,"Clark County, Nevada","https://en.wikipedia.org/wiki/Clark_County,_Nevada",36.25667; -114.98750
1756,32005,"Douglas County, Nevada","https://en.wikipedia.org/wiki/Douglas_County,_Nevada",38.92; -119.61
1757,32007,"Elko County, Nevada","https://en.wikipedia.org/wiki/Elko_County,_Nevada",41.13; -115.35
1758,32009,"Esmeralda County, Nevada","https://en.wikipedia.org/wiki/Esmeralda_County,_Nevada",37.7847; -117.63237
1759,32011,"Eureka County, Nevada","https://en.wikipedia.org/wiki/Eureka_County,_Nevada",39.98; -116.27
1760,32013,"Humboldt County, Nevada","https://en.wikipedia.org/wiki/Humboldt_County,_Nevada",41.41; -118.12
1761,32015,"Lander County, Nevada","https://en.wikipedia.org/wiki/Lander_County,_Nevada",39.95; -117.03
1762,32017,"Lincoln County, Nevada","https://en.wikipedia.org/wiki/Lincoln_County,_Nevada",37.64; -114.88
1763,32019,"Lyon County, Nevada","https://en.wikipedia.org/wiki/Lyon_County,_Nevada",39.01; -119.19
1764,32021,"Mineral County, Nevada","https://en.wikipedia.org/wiki/Mineral_County,_Nevada",38.54; -118.43
1765,32023,"Nye County, Nevada","https://en.wikipedia.org/wiki/Nye_County,_Nevada",38.05; -116.45
1766,32027,"Pershing County, Nevada","https://en.wikipedia.org/wiki/Pershing_County,_Nevada",40.45; -118.40
1767,32029,"Storey County, Nevada","https://en.wikipedia.org/wiki/Storey_County,_Nevada",39.45; -119.53
1768,32031,"Washoe County, Nevada","https://en.wikipedia.org/wiki/Washoe_County,_Nevada",40.63; -119.68
1769,32033,"White Pine County, Nevada","https://en.wikipedia.org/wiki/White_Pine_County,_Nevada",39.44; -114.90
1770,32510,"Carson City, Nevada","https://en.wikipedia.org/wiki/Carson_City,_Nevada",39.16444; -119.76694
1771,33001,"Belknap County, New Hampshire","https://en.wikipedia.org/wiki/Belknap_County,_New_Hampshire",43.52; -71.42
1772,33003,"Carroll County, New Hampshire","https://en.wikipedia.org/wiki/Carroll_County,_New_Hampshire",43.87; -71.21
1773,33005,"Cheshire County, New Hampshire","https://en.wikipedia.org/wiki/Cheshire_County,_New_Hampshire",42.92; -72.25
1774,33007,"Coos County, New Hampshire","https://en.wikipedia.org/wiki/Coos_County,_New_Hampshire",44.69; -71.30
1775,33009,"Grafton County, New Hampshire","https://en.wikipedia.org/wiki/Grafton_County,_New_Hampshire",43.93; -71.84
1776,33011,"Hillsborough County, New Hampshire","https://en.wikipedia.org/wiki/Hillsborough_County,_New_Hampshire",42.92; -71.72
1777,33013,"Merrimack County, New Hampshire","https://en.wikipedia.org/wiki/Merrimack_County,_New_Hampshire",43.30; -71.68
1778,33015,"Rockingham County, New Hampshire","https://en.wikipedia.org/wiki/Rockingham_County,_New_Hampshire",42.99; -71.09
1779,33017,"Strafford County, New Hampshire","https://en.wikipedia.org/wiki/Strafford_County,_New_Hampshire",43.29; -71.03
1780,33019,"Sullivan County, New Hampshire","https://en.wikipedia.org/wiki/Sullivan_County,_New_Hampshire",43.36; -72.22
1781,34001,"Atlantic County, New Jersey","https://en.wikipedia.org/wiki/Atlantic_County,_New_Jersey",39.47; -74.64
1782,34003,"Bergen County, New Jersey","https://en.wikipedia.org/wiki/Bergen_County,_New_Jersey",40.96; -74.07
1783,34005,"Burlington County, New Jersey","https://en.wikipedia.org/wiki/Burlington_County,_New_Jersey",39.88; -74.67
1784,34007,"Camden County, New Jersey","https://en.wikipedia.org/wiki/Camden_County,_New_Jersey",39.80; -74.96
1785,34009,"Cape May County, New Jersey","https://en.wikipedia.org/wiki/Cape_May_County,_New_Jersey",39.08; -74.86
1786,34011,"Cumberland County, New Jersey","https://en.wikipedia.org/wiki/Cumberland_County,_New_Jersey",39.33; -75.13
1787,34013,"Essex County, New Jersey","https://en.wikipedia.org/wiki/Essex_County,_New_Jersey",40.79; -74.25
1788,34015,"Gloucester County, New Jersey","https://en.wikipedia.org/wiki/Gloucester_County,_New_Jersey",39.71; -75.14
1789,34017,"Hudson County, New Jersey","https://en.wikipedia.org/wiki/Hudson_County,_New_Jersey",40.73; -74.08
1790,34019,"Hunterdon County, New Jersey","https://en.wikipedia.org/wiki/Hunterdon_County,_New_Jersey",40.57; -74.92
1791,34021,"Mercer County, New Jersey","https://en.wikipedia.org/wiki/Mercer_County,_New_Jersey",40.28; -74.70
1792,34023,"Middlesex County, New Jersey","https://en.wikipedia.org/wiki/Middlesex_County,_New_Jersey",40.44; -74.41
1793,34025,"Monmouth County, New Jersey","https://en.wikipedia.org/wiki/Monmouth_County,_New_Jersey",40.29; -74.15
1794,34027,"Morris County, New Jersey","https://en.wikipedia.org/wiki/Morris_County,_New_Jersey",40.87; -74.55
1795,34029,"Ocean County, New Jersey","https://en.wikipedia.org/wiki/Ocean_County,_New_Jersey",39.87; -74.25
1796,34031,"Passaic County, New Jersey","https://en.wikipedia.org/wiki/Passaic_County,_New_Jersey",41.03; -74.30
1797,34033,"Salem County, New Jersey","https://en.wikipedia.org/wiki/Salem_County,_New_Jersey",39.58; -75.36
1798,34035,"Somerset County, New Jersey","https://en.wikipedia.org/wiki/Somerset_County,_New_Jersey",40.56; -74.61
1799,34037,"Sussex County, New Jersey","https://en.wikipedia.org/wiki/Sussex_County,_New_Jersey",41.14; -74.69
1800,34039,"Union County, New Jersey","https://en.wikipedia.org/wiki/Union_County,_New_Jersey",40.65; -74.29
1801,34041,"Warren County, New Jersey","https://en.wikipedia.org/wiki/Warren_County,_New_Jersey",40.9; -75.0
1802,35001,"Bernalillo County, New Mexico","https://en.wikipedia.org/wiki/Bernalillo_County,_New_Mexico",35.05; -106.67
1803,35003,"Catron County, New Mexico","https://en.wikipedia.org/wiki/Catron_County,_New_Mexico",33.92; -108.42
1804,35005,"Chaves County, New Mexico","https://en.wikipedia.org/wiki/Chaves_County,_New_Mexico",33.36; -104.47
1805,35006,"Cibola County, New Mexico","https://en.wikipedia.org/wiki/Cibola_County,_New_Mexico",34.92; -107.99
1806,35007,"Colfax County, New Mexico","https://en.wikipedia.org/wiki/Colfax_County,_New_Mexico",36.61; -104.64
1807,35009,"Curry County, New Mexico","https://en.wikipedia.org/wiki/Curry_County,_New_Mexico",34.57; -103.35
1808,35011,"De Baca County, New Mexico","https://en.wikipedia.org/wiki/De_Baca_County,_New_Mexico",34.47167; -104.24556
1809,35013,"Do̱a Ana County, New Mexico","https://en.wikipedia.org/wiki/Do%C3%B1a_Ana_County,_New_Mexico",32.31222; -106.77833
1810,35015,"Eddy County, New Mexico","https://en.wikipedia.org/wiki/Eddy_County,_New_Mexico",32.47; -104.30
1811,35017,"Grant County, New Mexico","https://en.wikipedia.org/wiki/Grant_County,_New_Mexico",32.73; -108.38
1812,35019,"Guadalupe County, New Mexico","https://en.wikipedia.org/wiki/Guadalupe_County,_New_Mexico",34.86; -104.78
1813,35021,"Harding County, New Mexico","https://en.wikipedia.org/wiki/Harding_County,_New_Mexico",35.86; -103.82
1814,35023,"Hidalgo County, New Mexico","https://en.wikipedia.org/wiki/Hidalgo_County,_New_Mexico",31.92; -108.71
1815,35025,"Lea County, New Mexico","https://en.wikipedia.org/wiki/Lea_County,_New_Mexico",32.80; -103.42
1816,35027,"Lincoln County, New Mexico","https://en.wikipedia.org/wiki/Lincoln_County,_New_Mexico",33.74; -105.46
1817,35028,"Los Alamos County, New Mexico","https://en.wikipedia.org/wiki/Los_Alamos_County,_New_Mexico",35.87; -106.31
1818,35029,"Luna County, New Mexico","https://en.wikipedia.org/wiki/Luna_County,_New_Mexico",32.18; -107.75
1819,35031,"McKinley County, New Mexico","https://en.wikipedia.org/wiki/McKinley_County,_New_Mexico",35.58; -108.26
1820,35033,"Mora County, New Mexico","https://en.wikipedia.org/wiki/Mora_County,_New_Mexico",36.02; -104.94
1821,35035,"Otero County, New Mexico","https://en.wikipedia.org/wiki/Otero_County,_New_Mexico",32.62; -105.73
1822,35037,"Quay County, New Mexico","https://en.wikipedia.org/wiki/Quay_County,_New_Mexico",35.11; -103.55
1823,35039,"Rio Arriba County, New Mexico","https://en.wikipedia.org/wiki/Rio_Arriba_County,_New_Mexico",36.51; -106.70
1824,35041,"Roosevelt County, New Mexico","https://en.wikipedia.org/wiki/Roosevelt_County,_New_Mexico",34.02; -103.48
1825,35043,"Sandoval County, New Mexico","https://en.wikipedia.org/wiki/Sandoval_County,_New_Mexico",35.69; -106.85
1826,35045,"San Juan County, New Mexico","https://en.wikipedia.org/wiki/San_Juan_County,_New_Mexico",36.51; -108.32
1827,35047,"San Miguel County, New Mexico","https://en.wikipedia.org/wiki/San_Miguel_County,_New_Mexico",35.47; -104.83
1828,35049,"Santa Fe County, New Mexico","https://en.wikipedia.org/wiki/Santa_Fe_County,_New_Mexico",35.51; -105.98
1829,35051,"Sierra County, New Mexico","https://en.wikipedia.org/wiki/Sierra_County,_New_Mexico",33.14; -107.19
1830,35053,"Socorro County, New Mexico","https://en.wikipedia.org/wiki/Socorro_County,_New_Mexico",34.02; -106.93
1831,35055,"Taos County, New Mexico","https://en.wikipedia.org/wiki/Taos_County,_New_Mexico",36.57; -105.63
1832,35057,"Torrance County, New Mexico","https://en.wikipedia.org/wiki/Torrance_County,_New_Mexico",34.64; -105.85
1833,35059,"Union County, New Mexico","https://en.wikipedia.org/wiki/Union_County,_New_Mexico",36.48; -103.47
1834,35061,"Valencia County, New Mexico","https://en.wikipedia.org/wiki/Valencia_County,_New_Mexico",34.72; -106.80
1835,36001,"Albany County, New York","https://en.wikipedia.org/wiki/Albany_County,_New_York",42.600; -73.967
1836,36003,"Allegany County, New York","https://en.wikipedia.org/wiki/Allegany_County,_New_York",42.25; -78.02
1837,36005,"Bronx County, New York","https://en.wikipedia.org/wiki/Bronx_County,_New_York",40.83722; -73.88611
1838,36007,"Broome County, New York","https://en.wikipedia.org/wiki/Broome_County,_New_York",42.16; -75.82
1839,36009,"Cattaraugus County, New York","https://en.wikipedia.org/wiki/Cattaraugus_County,_New_York",42.24; -78.68
1840,36011,"Cayuga County, New York","https://en.wikipedia.org/wiki/Cayuga_County,_New_York",42.94; -76.56
1841,36013,"Chautauqua County, New York","https://en.wikipedia.org/wiki/Chautauqua_County,_New_York",42.30; -79.41
1842,36015,"Chemung County, New York","https://en.wikipedia.org/wiki/Chemung_County,_New_York",42.14; -76.76
1843,36017,"Chenango County, New York","https://en.wikipedia.org/wiki/Chenango_County,_New_York",42.50; -75.62
1844,36019,"Clinton County, New York","https://en.wikipedia.org/wiki/Clinton_County,_New_York",44.74; -73.68
1845,36021,"Columbia County, New York","https://en.wikipedia.org/wiki/Columbia_County,_New_York",42.25; -73.63
1846,36023,"Cortland County, New York","https://en.wikipedia.org/wiki/Cortland_County,_New_York",42.60; -76.07
1847,36025,"Delaware County, New York","https://en.wikipedia.org/wiki/Delaware_County,_New_York",42.20; -74.96
1848,36027,"Dutchess County, New York","https://en.wikipedia.org/wiki/Dutchess_County,_New_York",41.76; -73.75
1849,36029,"Erie County, New York","https://en.wikipedia.org/wiki/Erie_County,_New_York",42.75; -78.78
1850,36031,"Essex County, New York","https://en.wikipedia.org/wiki/Essex_County,_New_York",44.11; -73.77
1851,36033,"Franklin County, New York","https://en.wikipedia.org/wiki/Franklin_County,_New_York",44.60; -74.31
1852,36035,"Fulton County, New York","https://en.wikipedia.org/wiki/Fulton_County,_New_York",43.11; -74.42
1853,36037,"Genesee County, New York","https://en.wikipedia.org/wiki/Genesee_County,_New_York",43.00; -78.19
1854,36039,"Greene County, New York","https://en.wikipedia.org/wiki/Greene_County,_New_York",42.29; -74.13
1855,36041,"Hamilton County, New York","https://en.wikipedia.org/wiki/Hamilton_County,_New_York",43.66; -74.50
1856,36043,"Herkimer County, New York","https://en.wikipedia.org/wiki/Herkimer_County,_New_York",43.41; -74.96
1857,36045,"Jefferson County, New York","https://en.wikipedia.org/wiki/Jefferson_County,_New_York",43.99; -76.05
1858,36047,Brooklyn,https://en.wikipedia.org/wiki/Brooklyn,40.69278; -73.99028
1859,36049,"Lewis County, New York","https://en.wikipedia.org/wiki/Lewis_County,_New_York",43.79; -75.45
1860,36051,"Livingston County, New York","https://en.wikipedia.org/wiki/Livingston_County,_New_York",42.73; -77.77
1861,36053,"Madison County, New York","https://en.wikipedia.org/wiki/Madison_County,_New_York",42.91; -75.67
1862,36055,"Monroe County, New York","https://en.wikipedia.org/wiki/Monroe_County,_New_York",43.30; -77.69
1863,36057,"Montgomery County, New York","https://en.wikipedia.org/wiki/Montgomery_County,_New_York",42.91; -74.44
1864,36059,"Nassau County, New York","https://en.wikipedia.org/wiki/Nassau_County,_New_York",40.733; -73.633
1865,36061,"New York County, New York","https://en.wikipedia.org/wiki/New_York_County,_New_York",40.7127; -74.0059
1866,36063,"Niagara County, New York","https://en.wikipedia.org/wiki/Niagara_County,_New_York",43.32; -78.79
1867,36065,"Oneida County, New York","https://en.wikipedia.org/wiki/Oneida_County,_New_York",43.24; -75.44
1868,36067,"Onondaga County, New York","https://en.wikipedia.org/wiki/Onondaga_County,_New_York",43.01; -76.20
1869,36069,"Ontario County, New York","https://en.wikipedia.org/wiki/Ontario_County,_New_York",42.85; -77.29
1870,36071,"Orange County, New York","https://en.wikipedia.org/wiki/Orange_County,_New_York",41.40; -74.31
1871,36073,"Orleans County, New York","https://en.wikipedia.org/wiki/Orleans_County,_New_York",43.37; -78.23
1872,36075,"Oswego County, New York","https://en.wikipedia.org/wiki/Oswego_County,_New_York",43.47; -76.20
1873,36077,"Otsego County, New York","https://en.wikipedia.org/wiki/Otsego_County,_New_York",42.63; -75.04
1874,36079,"Putnam County, New York","https://en.wikipedia.org/wiki/Putnam_County,_New_York",41.43; -73.75
1875,36081,Queens,https://en.wikipedia.org/wiki/Queens,40.750; -73.867
1876,36083,"Rensselaer County, New York","https://en.wikipedia.org/wiki/Rensselaer_County,_New_York",42.71000; -73.49000
1877,36085,"Richmond County, New York","https://en.wikipedia.org/wiki/Richmond_County,_New_York",40.57194; -74.14694
1878,36087,"Rockland County, New York","https://en.wikipedia.org/wiki/Rockland_County,_New_York",41.15; -74.03
